Type,Id,Name,Frequency (Hz),Latitude,Longitude,Altitude (m),Power,TII Main,TII Sub
FM,BBC Radio 1 Argyll & Bute Ballachulish,BBC Radio 1,97700000,56.684359,-5.170394,14,0.015,,
FM,BBC Radio 1 North Antrim Ballycastle,BBC Radio 1,98400000,55.215995,-6.309339,150,0.05,,
FM,BBC Radio 1 Skipton Barnoldswick,BBC Radio 1,99300000,53.928368,-2.15728,191,0.02,,
FM,BBC Radio 1 North Devon Barnstaple,BBC Radio 1,98100000,51.040763,-4.13826,116,0.5,,
FM,BBC Radio 1 Basingstoke,BBC Radio 1,99700000,51.226848,-1.080409,176,0.02,,
FM,BBC Radio 1 Bath,BBC Radio 1,98600000,51.38779,-2.332925,175,0.041,,
FM,BBC Radio 1 Torbay Beacon Hill North,BBC Radio 1,98400000,50.447129,-3.610498,196,0.794328,,
FM,BBC Radio 1 Leeds Beecroft Hill,BBC Radio 1,99400000,53.811543,-1.641253,149,0.2,,
FM,BBC Radio 1 Lincolnshire Belmont,BBC Radio 1,98300000,53.335814,-0.171983,125,8.3,,
FM,BBC Radio 1 Stirling Ben Gullipen,BBC Radio 1,98300000,56.212308,-4.263559,415,1,,
FM,BBC Radio 1 Borders Berwick-upon-Tweed,BBC Radio 1,98200000,55.785854,-2.032822,129,0.05,,
FM,BBC Radio 1 Snowdonia Betws Y Coed,BBC Radio 1,97800000,53.108346,-3.75717,303,0.025,,
FM,BBC Radio 1 Bexhill,BBC Radio 1,99200000,50.84568,0.475913,45,0.0117,,
FM,BBC Radio 1 North Yorkshire Bilsdale - Station Tower,BBC Radio 1,98600000,54.358848,-1.149317,381,2,,
FM,BBC Radio 1 Central Scotland Black Hill,BBC Radio 1,99500000,55.860005,-3.873572,275,122.155,,
FM,BBC Radio 1 Blaenavon,BBC Radio 1,98100000,51.750968,-3.048742,373,0.01,,
FM,BBC Radio 1 Ceredigion Blaenplwyf,BBC Radio 1,98300000,52.360613,-4.102585,174,125,,
FM,BBC Radio 1 Swindon Blunsdon,BBC Radio 1,98600000,51.609363,-1.794027,148,0.2,,
FM,BBC Radio 1 Milton Keynes Bow Brickhill,BBC Radio 1,98200000,51.998806,-0.669784,169,5,,
FM,BBC Radio 1 Islay Bowmore,BBC Radio 1,97700000,55.750128,-6.274228,46,0.061,,
FM,BBC Radio 1 Mid Wales Brecon VHF,BBC Radio 1,98500000,51.959448,-3.412497,248,0.01,,
FM,BBC Radio 1 Shetland Bressay,BBC Radio 1,97900000,60.130079,-1.096281,224,25,,
FM,BBC Radio 1 Dorchester and Weymouth Bridport,BBC Radio 1,98700000,50.720805,-2.775678,64,0.2,,
FM,BBC Radio 1 Omagh and Enniskillen Brougher Mountain,BBC Radio 1,99000000,54.423191,-7.462812,305,5,,
FM,BBC Radio 1 North Derbyshire Buxton,BBC Radio 1,99600000,53.275085,-1.911935,432,0.05,,
FM,BBC Radio 1 Calne CALNE,BBC Radio 1,97800000,51.428815,-2.005417,104,0.032,,
FM,BBC Radio 1 Kirkcudbright CAMBRET HILL,BBC Radio 1,98300000,54.893698,-4.302038,343,0.065,,
FM,BBC Radio 1 South Newry Camlough,BBC Radio 1,98300000,54.160861,-6.385716,340,2,,
FM,BBC Radio 1 Kintyre Islay and Jura CAMPBELTOWN,BBC Radio 1,98000000,55.413714,-5.624241,83,0.2,,
FM,BBC Radio 1 Carmarthen,BBC Radio 1,98500000,51.867126,-4.309135,137,0.01,,
FM,BBC Radio 1 Carmarthenshire Carmel,BBC Radio 1,98000000,51.818501,-4.066216,255,1.7895,,
FM,BBC Radio 1 Newtownabbey Carnmoney Hill,BBC Radio 1,98400000,54.676355,-5.928737,207,0.02,,
FM,BBC Radio 1 Caterham Valley CATERHAM,BBC Radio 1,99300000,51.284605,-0.075623,173,0.015,,
FM,BBC Radio 1 Gloucestershire CHALFORD,BBC Radio 1,98800000,51.714525,-2.170893,174,0.1,,
FM,BBC Radio 1 Somerset Chard,BBC Radio 1,98500000,50.874213,-2.913244,173,0.05,,
FM,BBC Radio 1 Northumberland CHATTON,BBC Radio 1,99700000,55.531826,-1.834261,192,2.8,,
FM,BBC Radio 1 South Yorkshire Chesterfield,BBC Radio 1,98600000,53.283991,-1.427446,179,0.4,,
FM,BBC Radio 1 Chippenham,BBC Radio 1,98400000,51.474065,-2.12579,103,0.009,,
FM,BBC Radio 1 Gloucestershire Churchdown Hill,BBC Radio 1,98600000,51.868264,-2.175397,147,0.036,,
FM,BBC Radio 1 Cirencester,BBC Radio 1,97700000,51.717612,-1.968107,112,0.01,,
FM,BBC Radio 1 North Uist Clettraval,BBC Radio 1,97700000,57.617267,-7.44252,123,2,,
FM,BBC Radio 1 Wye Valley CLYRO,BBC Radio 1,99800000,52.08185,-3.162868,215,0.01,,
FM,BBC Radio 1 Ilfracombe Combe Martin,BBC Radio 1,98700000,51.197266,-4.031278,144,0.004,,
FM,BBC Radio 1 Conway CONWY,BBC Radio 1,98700000,53.271606,-3.828796,114,0.05,,
FM,BBC Radio 1 Calder Valley CORNHOLME,BBC Radio 1,99300000,53.734447,-2.125781,312,0.02,,
FM,BBC Radio 1 Folkestone Creteway Down,BBC Radio 1,98300000,51.099738,1.182579,166,0.1,,
FM,BBC Radio 1 Crieff CRIEFF,BBC Radio 1,98900000,56.357222,-3.920232,219,0.125,,
FM,BBC Radio 1 Croeserw,BBC Radio 1,98600000,51.644491,-3.652146,343,0.01,,
FM,BBC Radio 1 London Crystal Palace,BBC Radio 1,98500000,51.424161,-0.074944,110,4,,
FM,BBC Radio 1 Cwmafan,BBC Radio 1,98100000,51.628417,-3.737817,210,0.01,,
FM,BBC Radio 1 South Uist Daliburgh,BBC Radio 1,98900000,57.169643,-7.402558,6,1,,
FM,BBC Radio 1 Dartford Tunnel,BBC Radio 1,98800000,51.469253,0.260425,3,0,,
FM,BBC Radio 1 Ayrshire DARVEL,BBC Radio 1,99100000,55.579376,-4.289814,286,5,,
FM,BBC Radio 1 Darwen DARWEN,BBC Radio 1,99100000,53.696571,-2.443266,261,0.01,,
FM,BBC Radio 1 Gwynedd DEINIOLEN,BBC Radio 1,97700000,53.137063,-4.129256,322,0.05,,
FM,BBC Radio 1 Northern Ireland Divis A,BBC Radio 1,99700000,54.607538,-6.009471,368,61.0773,,
FM,BBC Radio 1 Snowdonia DOLGELLAU,BBC Radio 1,99700000,52.749344,-3.886853,103,0.025,,
FM,BBC Radio 1 Isle of Man DOUGLAS,BBC Radio 1,98000000,54.140551,-4.493075,143,5.7,,
FM,BBC Radio 1 Aberdeen Durris,BBC Radio 1,99000000,56.999987,-2.389944,325,1.05,,
FM,BBC Radio 1 South Wales EBBW VALE,BBC Radio 1,98000000,51.771714,-3.218938,442,0.015,,
FM,BBC Radio 1 Frome Egford Hill,BBC Radio 1,98700000,51.231585,-2.3391,132,0.06,,
FM,BBC Radio 1 Isle of Lewis Eitshal,BBC Radio 1,99400000,58.179148,-6.584974,206,2,,
FM,BBC Radio 1 Exeter Exeter (St Thomas),BBC Radio 1,98600000,50.719122,-3.562148,102,0.0275,,
FM,BBC Radio 1 Borders EYEMOUTH,BBC Radio 1,99300000,55.83228,-2.085863,197,0.1,,
FM,BBC Radio 1 Newcastle Fenham,BBC Radio 1,99400000,54.978039,-1.662966,120,0.042,,
FM,BBC Radio 1 South Wales Ferndale,BBC Radio 1,99200000,51.662873,-3.437376,386,0.01,,
FM,BBC Radio 1 Snowdonia FFESTINIOG,BBC Radio 1,97700000,52.934172,-3.921818,308,0.082081,,
FM,BBC Radio 1 Angus Forfar,BBC Radio 1,97900000,56.55718,-2.843663,206,10,,
FM,BBC Radio 1 Great Glen Fort Augustus,BBC Radio 1,98200000,57.105987,-4.70869,307,1,,
FM,BBC Radio 1 Fort William,BBC Radio 1,98900000,56.848302,-5.088621,16,2,,
FM,BBC Radio 1 Ayr GIRVAN,BBC Radio 1,98500000,55.244736,-4.814596,195,0.1,,
FM,BBC Radio 1 Isle of Mull Glengorm,BBC Radio 1,99100000,56.632166,-6.133249,253,2.5,,
FM,BBC Radio 1 Tiverton Gogwell,BBC Radio 1,99200000,50.889583,-3.469029,233,0.3,,
FM,BBC Radio 1 Grantham,BBC Radio 1,97700000,52.892406,-0.655971,115,0.05,,
FM,BBC Radio 1 Cairngorms Grantown,BBC Radio 1,99400000,57.320173,-3.656313,389,0.36,,
FM,BBC Radio 1 Guildford GUILDFORD,BBC Radio 1,97700000,51.228358,-0.605467,142,2,,
FM,BBC Radio 1 Rossendale HASLINGDEN,BBC Radio 1,99500000,53.708491,-2.311438,336,0.1,,
FM,BBC Radio 1 Hastings,BBC Radio 1,97700000,50.861622,0.566431,76,0.25,,
FM,BBC Radio 1 Pembrokeshire Haverfordwest,BBC Radio 1,98900000,51.899195,-4.86653,186,9.54993,,
FM,BBC Radio 1 Hebden Bridge HEBDEN BRIDGE,BBC Radio 1,98000000,53.737298,-2.018458,220,0.025,,
FM,BBC Radio 1 Caversham Hemdean,BBC Radio 1,99400000,51.481196,-0.978531,69,1,,
FM,BBC Radio 1 High Wycombe,BBC Radio 1,99600000,51.640531,-0.763678,156,0.025,,
FM,BBC Radio 1 Teignmouth Holcombe Down,BBC Radio 1,99000000,50.566699,-3.506408,205,0.1,,
FM,BBC Radio 1 Yorkshire and Lancashire Holme Moss,BBC Radio 1,98900000,53.533184,-1.858296,524,124.983,,
FM,BBC Radio 1 Weston-super-Mare Hutton,BBC Radio 1,99000000,51.325227,-2.918301,73,0.04,,
FM,BBC Radio 1 Bradford Idle,BBC Radio 1,98100000,53.832945,-1.752142,215,0.01,,
FM,BBC Radio 1 Bristol Ilchester Crescent,BBC Radio 1,98900000,51.427947,-2.609813,48,0.649999,,
FM,BBC Radio 1 Borders INNERLEITHEN,BBC Radio 1,99100000,55.620243,-3.07272,244,0.011,,
FM,BBC Radio 1 Isles of Scilly,BBC Radio 1,98400000,49.932504,-6.305394,32,0.03,,
FM,BBC Radio 1 Devon Ivybridge,BBC Radio 1,99500000,50.368664,-3.926486,142,0.05,,
FM,BBC Radio 1 Orkney Keelylang Hill B,BBC Radio 1,98900000,58.975283,-3.083943,220,16,,
FM,BBC Radio 1 West Yorkshire KEIGHLEY,BBC Radio 1,98500000,53.895532,-1.896639,305,1,,
FM,BBC Radio 1 South Lakes Kendal,BBC Radio 1,98600000,54.314559,-2.708127,172,0.05,,
FM,BBC Radio 1 Kenley KENLEY,BBC Radio 1,98000000,51.317089,-0.09335,152,0.025,,
FM,BBC Radio 1 North Lakes Keswick Forest,BBC Radio 1,99200000,54.608739,-3.204646,215,0,,
FM,BBC Radio 1 Kilkeel,BBC Radio 1,99000000,54.095375,-6.041723,267,0.1,,
FM,BBC Radio 1 Swansea Kilvey Hill,BBC Radio 1,99100000,51.62891,-3.919745,193,0.5,,
FM,BBC Radio 1 DartmouthDartmouth Kingswear,BBC Radio 1,99400000,50.349538,-3.565025,107,0.005,,
FM,BBC Radio 1 Cairngorms KINGUSSIE,BBC Radio 1,98700000,57.061393,-4.030507,351,0.05,,
FM,BBC Radio 1 Kinlochleven,BBC Radio 1,99300000,56.722796,-4.978914,273,0.005,,
FM,BBC Radio 1 Borders Kirkconnel,BBC Radio 1,98300000,55.412875,-3.983785,480,0.02,,
FM,BBC Radio 1 Perth Kirkton Mailer,BBC Radio 1,98600000,56.372293,-3.453361,178,0.5,,
FM,BBC Radio 1 Moray Knockmore,BBC Radio 1,97800000,57.532303,-3.135126,353,1,,
FM,BBC Radio 1 Larne,BBC Radio 1,98700000,54.862024,-5.828421,119,0.05,,
FM,BBC Radio 1 Jersey Les Platons,BBC Radio 1,97100000,49.246023,-2.1012,134,8,,
FM,BBC Radio 1 East Ayrshire LETHANHILL,BBC Radio 1,97900000,55.36421,-4.464995,300,0.11,,
FM,BBC Radio 1 Limavady,BBC Radio 1,99200000,55.109172,-6.886121,341,1.7,,
FM,BBC Radio 1 Anglesey LLANDDONA,BBC Radio 1,99400000,53.307002,-4.12825,146,10.5,,
FM,BBC Radio 1 Snowdonia LLANDECWYN,BBC Radio 1,99000000,52.914419,-4.017769,268,0.1,,
FM,BBC Radio 1 Mid Wales LLANDINAM,BBC Radio 1,99700000,52.479547,-3.399945,454,0.022,,
FM,BBC Radio 1 Llandrindod Wells,BBC Radio 1,98700000,52.261047,-3.439354,432,1.39,,
FM,BBC Radio 1 Ceredigion LLANDYFRIOG,BBC Radio 1,99700000,52.045314,-4.410045,116,0.05,,
FM,BBC Radio 1 Llanfyllin LLANFYLLIN,BBC Radio 1,98700000,52.753349,-3.259797,264,0.003972,,
FM,BBC Radio 1 Bridgend Llangeinor,BBC Radio 1,98200000,51.586117,-3.581462,306,0.01,,
FM,BBC Radio 1 Llangollen and Cheshire Llangollen VHF,BBC Radio 1,98500000,53.031048,-3.180791,556,7.80001,,
FM,BBC Radio 1 Mid Wales LLANIDLOES,BBC Radio 1,97700000,52.446933,-3.549585,244,0.025,,
FM,BBC Radio 1 Llanrhaeadr ym Mochnant LLANRHAEADR YM MOCHN,BBC Radio 1,99400000,52.825889,-3.226423,333,0.025,,
FM,BBC Radio 1 Snowdonia LLWYN ONN,BBC Radio 1,97900000,52.737496,-4.03773,277,0.25,,
FM,BBC Radio 1 Talgarth LLYSWEN,BBC Radio 1,99200000,52.016761,-3.258522,224,0.01,,
FM,BBC Radio 1 Londonderry,BBC Radio 1,98300000,55.00421,-7.368968,175,15.6,,
FM,BBC Radio 1 Welshpool LONG MOUNTAIN,BBC Radio 1,99200000,52.644306,-3.086542,400,0.024,,
FM,BBC Radio 1 Calderdale LUDDENDEN,BBC Radio 1,98300000,53.720111,-1.92874,256,0.084,,
FM,BBC Radio 1 Ludlow LUDLOW,BBC Radio 1,99200000,52.362722,-2.738327,216,0.005,,
FM,BBC Radio 1 Lyme Regis,BBC Radio 1,99300000,50.737572,-2.929856,162,0.05,,
FM,BBC Radio 1 Snowdonia MACHYNLLETH,BBC Radio 1,99000000,52.586449,-3.885603,100,0.06,,
FM,BBC Radio 1 Cambridgeshire Madingley,BBC Radio 1,98500000,52.215394,0.036667,62,0.13,,
FM,BBC Radio 1 Mallaig,BBC Radio 1,97700000,57.001499,-5.828475,71,0.02,,
FM,BBC Radio 1 Colchester and Ipswich Manningtree,BBC Radio 1,97700000,51.92387,1.086097,35,2.5,,
FM,BBC Radio 1 Marlborough MARLBOROUGH,BBC Radio 1,99700000,51.417912,-1.699977,192,0.1,,
FM,BBC Radio 1 Aberdeenshire Meldrum,BBC Radio 1,98300000,57.386674,-2.400197,245,75,,
FM,BBC Radio 1 Wester Ross Melvaig,BBC Radio 1,98700000,57.842382,-5.782182,271,17.5903,,
FM,BBC Radio 1 Membury,BBC Radio 1,98400000,51.484903,-1.558836,211,0.125,,
FM,BBC Radio 1 Mickleham MICKLEHAM,BBC Radio 1,99300000,51.272007,-0.333055,103,0.025,,
FM,BBC Radio 1 Dumbarton Millburn Muir,BBC Radio 1,97900000,55.982322,-4.600708,152,0.025,,
FM,BBC Radio 1 West Somerset Minehead,BBC Radio 1,98600000,51.19744,-3.48052,79,0.01,,
FM,BBC Radio 1 Morecambe Bay,BBC Radio 1,99600000,54.202505,-3.167346,259,5,,
FM,BBC Radio 1 Cardigan Bay Mynydd Pencarreg,BBC Radio 1,99300000,52.067402,-4.076523,411,0.2,,
FM,BBC Radio 1 Gloucestershire NAILSWORTH,BBC Radio 1,97800000,51.690257,-2.219843,114,0.1,,
FM,BBC Radio 1 Isle of Lewis Ness of Lewis,BBC Radio 1,97900000,58.461531,-6.230808,100,0.162,,
FM,BBC Radio 1 Newbury,BBC Radio 1,97800000,51.414621,-1.290472,130,0.1,,
FM,BBC Radio 1 Newhaven NEWHAVEN,BBC Radio 1,99300000,50.787726,0.035848,81,0.05,,
FM,BBC Radio 1 Newcastle NEWTON,BBC Radio 1,99000000,54.982447,-1.945593,165,0.1,,
FM,BBC Radio 1 Devon North Hessary Tor,BBC Radio 1,97700000,50.550217,-4.008413,508,80,,
FM,BBC Radio 1 Northamptonshire Northampton,BBC Radio 1,98500000,52.275355,-0.885481,127,0.0615,,
FM,BBC Radio 1 Oban and Mull Oban,BBC Radio 1,98500000,56.40396,-5.485882,122,2.5,,
FM,BBC Radio 1 Ogmore Vale,BBC Radio 1,98800000,51.593504,-3.546781,298,0.01,,
FM,BBC Radio 1 Okehampton,BBC Radio 1,98300000,50.753618,-4.005483,208,0.025,,
FM,BBC Radio 1 Scarborough OLIVERS MOUNT,BBC Radio 1,99500000,54.267351,-0.404494,151,0.125,,
FM,BBC Radio 1 Oxfordshire Oxford,BBC Radio 1,99100000,51.790638,-1.179183,130,17.5903,,
FM,BBC Radio 1 Borders PEEBLES,BBC Radio 1,98000000,55.661832,-3.227732,352,0.02,,
FM,BBC Radio 1 Bodmin Penaligon Downs,BBC Radio 1,98400000,50.481389,-4.782638,116,0.2,,
FM,BBC Radio 1 Burnley Pendle Forest,BBC Radio 1,97800000,53.841893,-2.266074,276,0.5,,
FM,BBC Radio 1 Penicuik PENICUIK,BBC Radio 1,98200000,55.819142,-3.194377,248,0.132,,
FM,BBC Radio 1 Portree Penifiler,BBC Radio 1,97700000,57.395531,-6.180316,52,0.005,,
FM,BBC Radio 1 Colwyn Bay Penmaen Rhos,BBC Radio 1,98000000,53.286941,-3.684982,125,0.1,,
FM,BBC Radio 1 Cwmbran Pennar,BBC Radio 1,99100000,51.656112,-3.144564,228,0.005,,
FM,BBC Radio 1 Huntingdonshire Peterborough,BBC Radio 1,99700000,52.507615,-0.343282,56,18.7,,
FM,BBC Radio 1 Pitlochry PITLOCHRY,BBC Radio 1,98800000,56.687307,-3.759852,401,0,,
FM,BBC Radio 1 Plymouth Plympton,BBC Radio 1,98100000,50.381346,-4.067802,113,0.04,,
FM,BBC Radio 1 Tyneside PONTOP PIKE,BBC Radio 1,98100000,54.868838,-1.771233,302,67.5,,
FM,BBC Radio 1 Pontypool,BBC Radio 1,98800000,51.685712,-3.036095,250,0.025,,
FM,BBC Radio 1 Islay PORT ELLEN,BBC Radio 1,98600000,55.627446,-6.227617,93,0.065,,
FM,BBC Radio 1 Pontypridd Porth,BBC Radio 1,98000000,51.617787,-3.403306,247,0.01,,
FM,BBC Radio 1 West Cornwall Redruth,BBC Radio 1,99300000,50.209786,-5.238489,237,8.80001,,
FM,BBC Radio 1 Neath Valley RHEOLA,BBC Radio 1,97800000,51.741661,-3.679878,409,0.01,,
FM,BBC Radio 1 Rhymney RHYMNEY,BBC Radio 1,98900000,51.730587,-3.264891,419,0.02,,
FM,BBC Radio 1 Herefordshire RIDGE HILL,BBC Radio 1,98200000,51.997433,-2.53989,204,5,,
FM,BBC Radio 1 Highland Rosemarkie,BBC Radio 1,99200000,57.633195,-4.075231,206,9.77237,,
FM,BBC Radio 1 Coupar Rosemount,BBC Radio 1,99200000,56.576982,-3.298257,81,0.032,,
FM,BBC Radio 1 Helensburgh Rosneath,BBC Radio 1,98800000,55.991937,-4.793795,107,0.025,,
FM,BBC Radio 1 South Newry Rostrevor Forest,BBC Radio 1,97900000,54.092725,-6.182015,215,0.02,,
FM,BBC Radio 1 Bute ROTHESAY,BBC Radio 1,98100000,55.878164,-4.998928,166,0.285,,
FM,BBC Radio 1 Hampshire and Isle of Wight ROWRIDGE,BBC Radio 1,98200000,50.676724,-1.370435,143,125,,
FM,BBC Radio 1 Caithness Rumster Forest,BBC Radio 1,99700000,58.328006,-3.371413,221,5,,
FM,BBC Radio 1 Greater Manchester SADDLEWORTH,BBC Radio 1,99300000,53.541535,-2.020635,347,0.1,,
FM,BBC Radio 1 Salcombe,BBC Radio 1,99100000,50.244921,-3.749115,61,0.198582,,
FM,BBC Radio 1 Salisbury SALISBURY,BBC Radio 1,99400000,51.055855,-1.806762,107,0.012619,,
FM,BBC Radio 1 Cumbria & South West Scotland Sandale,BBC Radio 1,97700000,54.749109,-3.14076,363,125,,
FM,BBC Radio 1 South Yorkshire Sheffield,BBC Radio 1,99500000,53.379385,-1.513809,247,0.16,,
FM,BBC Radio 1 Skye & Lochalsh Skriaig,BBC Radio 1,98100000,57.38642,-6.24289,390,9.68481,,
FM,BBC Radio 1 Kintyre Islay and Jura South Knapdale,BBC Radio 1,98900000,55.91751,-5.462223,481,1.1,,
FM,BBC Radio 1 Derbyshire Stanton Moor,BBC Radio 1,99400000,53.170195,-1.633756,305,0.6,,
FM,BBC Radio 1 Inveraray Strachur,BBC Radio 1,98400000,56.179137,-5.071531,175,0.01,,
FM,BBC Radio 1 Galloway STRANRAER,BBC Radio 1,99300000,54.928074,-4.949004,190,0.031,,
FM,BBC Radio 1 West Midlands SUTTON COLDFIELD,BBC Radio 1,97900000,52.600539,-1.833856,169,62.5,,
FM,BBC Radio 1 Dover Swingate,BBC Radio 1,99500000,51.137832,1.335758,122,5.5,,
FM,BBC Radio 1 Norfolk TACOLNESTON,BBC Radio 1,99300000,52.518759,1.138705,64,119.374,,
FM,BBC Radio 1 Calder Valley TODMORDEN,BBC Radio 1,98500000,53.713283,-2.065416,221,0.1,,
FM,BBC Radio 1 Rhondda Valley Ton Pentre,BBC Radio 1,98400000,51.64954,-3.504023,323,0.003,,
FM,BBC Radio 1 Tullich TULLICH,BBC Radio 1,99700000,57.07283,-3.027203,463,0.025,,
FM,BBC Radio 1 Ullapool,BBC Radio 1,97900000,57.892557,-5.135709,143,0.05,,
FM,BBC Radio 1 Neath Valley Varteg Hill,BBC Radio 1,98500000,51.754672,-3.773522,351,0.024,,
FM,BBC Radio 1 Ventnor,BBC Radio 1,99000000,50.601933,-1.199325,227,0.025,,
FM,BBC Radio 1 Calder Valley WALSDEN SOUTH,BBC Radio 1,98000000,53.690612,-2.096576,227,0.01,,
FM,BBC Radio 1 County Durham WEARDALE,BBC Radio 1,99300000,54.74117,-1.961914,404,0.09,,
FM,BBC Radio 1 Wensleydale,BBC Radio 1,97900000,54.312324,-2.013338,402,0.05,,
FM,BBC Radio 1 South Glamorgan Wenvoe,BBC Radio 1,99500000,51.459476,-3.282282,129,125,,
FM,BBC Radio 1 North Ayrshire WEST KILBRIDE,BBC Radio 1,98700000,55.695641,-4.84184,170,0.05,,
FM,BBC Radio 1 Trowbridge WESTWOOD,BBC Radio 1,97900000,51.336803,-2.264225,87,0.05,,
FM,BBC Radio 1 Weymouth,BBC Radio 1,99600000,50.59912,-2.476532,64,0.1,,
FM,BBC Radio 1 Whalley WHALLEY,BBC Radio 1,99200000,53.812989,-2.411689,172,0.01,,
FM,BBC Radio 1 West Yorkshire WHARFEDALE,BBC Radio 1,98000000,53.932231,-1.699923,212,0.02,,
FM,BBC Radio 1 Whitby WHITBY BUSINESS PARK,BBC Radio 1,99200000,54.473215,-0.595572,60,0.054,,
FM,BBC Radio 1 West Cumbria Whitehaven - VHF,BBC Radio 1,99300000,54.499453,-3.558449,125,0.13,,
FM,BBC Radio 1 Brighton WHITEHAWK HILL,BBC Radio 1,99700000,50.824954,-0.113611,120,0.25,,
FM,BBC Radio 1 Windermere WINDERMERE,BBC Radio 1,97900000,54.37436,-2.951306,216,0.032,,
FM,BBC Radio 1 Lancashire WINTER HILL,BBC Radio 1,98200000,53.625547,-2.514794,439,2,,
FM,BBC Radio 1 North Yorkshire Woolmoor,BBC Radio 1,99600000,54.287102,-1.299034,257,5,,
FM,BBC Radio 1 London and the South East Wrotham,BBC Radio 1,98800000,51.320696,0.287702,219,62.5,,
FM,BBC Radio 2 Aberdare,BBC Radio 2,89200000,51.702007,-3.398531,282,0.021,,
FM,BBC Radio 2 Abergavenny,BBC Radio 2,88700000,51.807795,-3.097781,433,0.02,,
FM,BBC Radio 2 Pontypool Abertillery,BBC Radio 2,89000000,51.714666,-3.12404,400,0.01,,
FM,BBC Radio 2 Argyll & Bute Ardgour,BBC Radio 2,88700000,56.712175,-5.290096,12,0.005,,
FM,BBC Radio 2 Scottish Borders Ashkirk,BBC Radio 2,89100000,55.510631,-2.840766,303,20.3208,,
FM,BBC Radio 2 Axe Valley,BBC Radio 2,89500000,50.74593,-3.016766,169,0.08,,
FM,BBC Radio 2 Argyll & Bute Ballachulish,BBC Radio 2,88100000,56.684359,-5.170394,14,0.015,,
FM,BBC Radio 2 North Antrim Ballycastle,BBC Radio 2,88800000,55.215995,-6.309339,150,0.05,,
FM,BBC Radio 2 Skipton Barnoldswick,BBC Radio 2,89700000,53.928368,-2.15728,191,0.02,,
FM,BBC Radio 2 North Devon Barnstaple,BBC Radio 2,88500000,51.040763,-4.13826,116,0.5,,
FM,BBC Radio 2 Basingstoke,BBC Radio 2,90100000,51.226848,-1.080409,176,0.02,,
FM,BBC Radio 2 Bath,BBC Radio 2,89000000,51.38779,-2.332925,175,0.041,,
FM,BBC Radio 2 Torbay Beacon Hill North,BBC Radio 2,88700000,50.447129,-3.610498,196,0.794328,,
FM,BBC Radio 2 Leeds Beecroft Hill,BBC Radio 2,89800000,53.811543,-1.641253,149,0.2,,
FM,BBC Radio 2 Lincolnshire Belmont,BBC Radio 2,88800000,53.335814,-0.171983,125,8.3,,
FM,BBC Radio 2 Stirling Ben Gullipen,BBC Radio 2,88700000,56.212308,-4.263559,415,1,,
FM,BBC Radio 2 Borders Berwick-upon-Tweed,BBC Radio 2,88600000,55.785854,-2.032822,129,0.05,,
FM,BBC Radio 2 Snowdonia Betws Y Coed,BBC Radio 2,88200000,53.108346,-3.75717,303,0.025,,
FM,BBC Radio 2 Bexhill,BBC Radio 2,88200000,50.84568,0.475913,45,0.0117,,
FM,BBC Radio 2 North Yorkshire Bilsdale - Station Tower,BBC Radio 2,89000000,54.358848,-1.149317,381,2,,
FM,BBC Radio 2 Central Scotland Black Hill,BBC Radio 2,89900000,55.860005,-3.873572,275,122.155,,
FM,BBC Radio 2 Blaenavon,BBC Radio 2,88500000,51.750968,-3.048742,373,0.01,,
FM,BBC Radio 2 Ceredigion Blaenplwyf,BBC Radio 2,88700000,52.360613,-4.102585,174,125,,
FM,BBC Radio 2 Swindon Blunsdon,BBC Radio 2,89000000,51.609363,-1.794027,148,0.2,,
FM,BBC Radio 2 Milton Keynes Bow Brickhill,BBC Radio 2,88600000,51.998806,-0.669784,169,5,,
FM,BBC Radio 2 Islay Bowmore,BBC Radio 2,88100000,55.750128,-6.274228,46,0.061,,
FM,BBC Radio 2 Mid Wales Brecon VHF,BBC Radio 2,88900000,51.959448,-3.412497,248,0.01,,
FM,BBC Radio 2 Shetland Bressay,BBC Radio 2,88300000,60.130079,-1.096281,224,25,,
FM,BBC Radio 2 Dorchester and Weymouth Bridport,BBC Radio 2,89100000,50.720805,-2.775678,64,0.2,,
FM,BBC Radio 2 Omagh and Enniskillen Brougher Mountain,BBC Radio 2,89400000,54.423191,-7.462812,305,5,,
FM,BBC Radio 2 North Derbyshire Buxton,BBC Radio 2,90000000,53.275085,-1.911935,432,0.05,,
FM,BBC Radio 2 Calne CALNE,BBC Radio 2,88200000,51.428815,-2.005417,104,0.032,,
FM,BBC Radio 2 Kirkcudbright CAMBRET HILL,BBC Radio 2,88700000,54.893698,-4.302038,343,0.0625,,
FM,BBC Radio 2 South Newry Camlough,BBC Radio 2,88700000,54.160861,-6.385716,340,2,,
FM,BBC Radio 2 Kintyre Islay and Jura CAMPBELTOWN,BBC Radio 2,88400000,55.413714,-5.624241,83,0.2,,
